Region,Item_Code,Item,first_sale_date,last_sale_date,mean_demand,std_demand,cv,demand_count,total_periods,adi,Category,seasonality_score,final_category,ABC_classification
IND,519210,GASKET BIG CYL TO D/V DIA100,04-01-2023,03-01-2025,843.9166667,561.6896804,0.442989836,24,24,1,Smooth,1.177163086,Seasonal,B
IND,519220,GASKET SMALL D/V TO CYL HEAD,04-01-2023,03-01-2025,452.5833333,294.5907872,0.423683166,24,24,1,Smooth,1.167028036,Seasonal,B
IND,519930,"SEAT VALVE 1/4""DRAIN VALVE",04-01-2023,03-01-2025,212,365.2497433,2.968302221,17,24,1.411764706,Lumpy,1.301327618,Lumpy,C
IND,520000,"SEAT VALVE 1/2""NRV",04-01-2023,03-01-2025,27.3,20.0921561,0.541661282,20,24,1.2,Erratic,0.946921402,Erratic,C
IND,00052120A,BUSH D18 GP TS05/07 HP07/10 SP,04-01-2023,03-01-2025,8.166666667,5.501336736,0.453781513,18,24,1.333333333,Intermittent,0.822184946,Intermittent,C
IND,00052121A,BUSH D18 GP SS02/03/05 TS SPAR,04-01-2023,03-01-2025,5.8,5.253570215,0.820451843,15,24,1.6,Lumpy,0.981463243,Lumpy,C
IND,521860,"RING PKG 17X22X2 3/8""PLUG",04-01-2023,03-01-2025,59.47058824,121.8083113,4.195168185,17,24,1.411764706,Lumpy,0.264615261,Lumpy,C
IND,521910,RING PKG 30X38X2 SS07/10 TS07,04-01-2023,03-01-2025,182.7916667,95.64835014,0.273805508,24,24,1,Smooth,0.845331837,Smooth,C
IND,521920,RING PKG 24.5X30X2 SS02/03/05,04-01-2023,03-01-2025,50.09090909,43.98907775,0.77120864,22,24,1.090909091,Erratic,0.659612124,Erratic,C
IND,521930,RING PKG DIA50 CYL O/L TS10/12,04-01-2023,08-01-2024,11.11111111,5.925462945,0.2844,9,17,1.888888889,Intermittent,1.146295786,Intermittent,C
IND,521960,RING PKG 21X25X2 LG01100/11100,04-01-2023,03-01-2025,193.3888889,311.054022,2.587072539,18,24,1.333333333,Lumpy,1.02456499,Seasonal,C
IND,00052311A,BUSH D20 GP SS15 TS10/12/15 SP,04-01-2023,03-01-2025,13.89473684,12.43603517,0.801056652,19,24,1.263157895,Erratic,1.086092151,Seasonal,C
IND,524060,PKG BIG DIA60 D/V TRC1000MN,04-01-2023,03-01-2025,380.0454545,530.5702662,1.949012976,22,24,1.090909091,Erratic,1.232688243,Seasonal,B
IND,524070,PKG SMALL DIA60 D/V TRC1000MN,04-01-2023,03-01-2025,187.85,235.6141527,1.573186999,20,24,1.2,Erratic,1.187330315,Seasonal,C
IND,526550,O-RING ID40.0 X 3.0,04-01-2023,03-01-2025,1561.291667,515.1725316,0.108877293,24,24,1,Smooth,0.737362904,Smooth,B
IND,903100,BRG TAPER ROLLER 30308,04-01-2023,02-01-2025,13.57142857,14.5127202,1.143527239,7,23,3.285714286,Lumpy,0.584760242,Lumpy,C
IND,903159,BRG T/ROL 32014XST/CAGE,04-01-2023,03-01-2025,3.125,3.313931631,1.124571429,8,24,3,Lumpy,1.183499423,Lumpy,C
IND,903160,BRG T/ROL 33208 ST/CAGE,04-01-2023,01-01-2025,2.166666667,1.834847859,0.717159763,6,22,3.666666667,Lumpy,1.284349368,Lumpy,C
IND,903352,BRG 6307,04-01-2023,03-01-2025,8.681818182,6.113111309,0.495796246,22,24,1.090909091,Erratic,0.946170003,Erratic,C
IND,903361,BRG 6310,04-01-2023,03-01-2025,23.27272727,15.81193587,0.46161034,22,24,1.090909091,Smooth,0.869257272,Smooth,B
IND,903394,BRG RADIAL BALL 6208 2RS1 C3WT,04-01-2023,04-01-2023,2,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,903592,BRG C/ROLNU212ECMOLD POLYMER,04-01-2023,03-01-2025,1.875,1.125991626,0.360634921,8,24,3,Intermittent,1.232770482,Intermittent,C
IND,903593,BRG C/ROLNU318ECMOLD POLYMER,04-01-2023,03-01-2025,1.444444444,0.527046277,0.133136095,9,24,2.666666667,Intermittent,1.030414349,Intermittent,C
IND,903668,NU 2306 ECP/C3,04-01-2023,03-01-2025,3.75,2.908009928,0.601352657,24,24,1,Erratic,1.21238511,Seasonal,C
IND,903712,BRG NEEDLE ROL TA1825 ZOH IMP,04-01-2023,03-01-2025,11.41666667,8.722368379,0.583700691,24,24,1,Erratic,0.896732677,Erratic,C
IND,903904,NEEDLE ROLLER BRG.IKO-BR283720,04-01-2023,03-01-2025,38.41176471,43.68360508,1.29332724,17,24,1.411764706,Lumpy,1.331172803,Lumpy,B
IND,905172,BELT V A72,04-01-2023,03-01-2025,3.444444444,3.539460097,1.055931322,9,24,2.666666667,Lumpy,1.115836094,Lumpy,C
IND,905271,BELT V B70,04-01-2023,03-01-2025,6.090909091,9.406960672,2.38525284,11,24,2.181818182,Lumpy,1.326515123,Lumpy,C
IND,905275,BELT V B74,04-01-2023,02-01-2025,9.772727273,6.15615695,0.396814752,22,23,1.045454545,Smooth,0.876792206,Smooth,C
IND,905277,BELT V B76,04-01-2023,03-01-2025,5.421052632,4.180853043,0.594788492,19,24,1.263157895,Erratic,1.046688963,Seasonal,C
IND,905283,BELT V B82,04-01-2023,09-01-2023,8.333333333,5.859465277,0.4944,3,6,2,Lumpy,0.195092989,NC,C
IND,905286,BELT V B85,04-01-2023,09-01-2024,13.875,17.75578377,1.637622178,8,18,2.25,Lumpy,1.374211851,Lumpy,C
IND,905433,BELT V C80,04-01-2023,01-01-2025,4.133333333,2.669046557,0.416976364,15,22,1.466666667,Intermittent,1.076011811,Intermittent,C
IND,905435,BELT V C85,04-01-2023,12-01-2024,5.857142857,4.375255095,0.55800119,7,21,3,Lumpy,1.040809098,Lumpy,C
IND,906213,BOLT HEX M16X35 8.8 ZBP 5-8M,04-01-2023,04-01-2023,2,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,906220,BOLT HEX M16X70 8.8 ZBP 5-8M,04-01-2023,03-01-2025,352,259.9423013,0.545341555,5,24,4.8,Lumpy,1.220144449,Lumpy,C
IND,906221,BOLT; HEX M16X75 8.8 ZBP 5-8M,04-01-2023,03-01-2025,94.625,236.0465677,6.222767786,8,24,3,Lumpy,1.03027805,Lumpy,C
IND,906224,BOLT HEX M16X90 8.8 ZBP 5-8M,04-01-2023,01-01-2025,40,28.28427125,0.5,2,22,11,Lumpy,0.068646206,NC,C
IND,917212,CIRCLIP INTERNAL 12 MM,04-01-2023,03-01-2025,56.16666667,36.49736937,0.422246273,24,24,1,Smooth,0.992960626,Smooth,C
IND,917218,CIRCLIP INTERNAL 18 MM,04-01-2023,03-01-2025,270.7916667,198.4669459,0.537162619,24,24,1,Erratic,1.055336893,Seasonal,C
IND,917220,CIRCLIP INTERNAL 20 MM,04-01-2023,03-01-2025,495.2083333,312.3487431,0.397835594,24,24,1,Smooth,0.845331062,Smooth,C
IND,917237,CIRCLIP INTERNAL B37,04-01-2023,01-01-2025,2.727272727,2.195035721,0.647777778,11,22,2,Lumpy,1.046497806,Lumpy,C
IND,919228,NYLON TUBE 6x4MM BLUE,04-01-2023,03-01-2025,24.7,17.62605395,0.5092327,10,24,2.4,Lumpy,1.059926477,Lumpy,C
IND,919242,PLASTIC TUBING DIA.10x1.5 BLUE,04-01-2023,03-01-2025,38,48.54379466,1.631925208,9,24,2.666666667,Lumpy,1.268172114,Lumpy,C
IND,919244,NYLON TYBE 10x8MM BLUE,04-01-2023,02-01-2025,33.875,35.47392939,1.096629657,16,23,1.4375,Lumpy,1.16503262,Lumpy,C
IND,919253,NYLON TYBE 12x10MM WHITE,04-01-2023,02-01-2025,27.83333333,18.95696882,0.463881817,6,23,3.833333333,Intermittent,0.516922557,Intermittent,C
IND,919503,"HOSE;PVC 3/4""",04-01-2023,03-01-2025,2.521428571,1.771030101,0.493353878,7,24,3.428571429,Lumpy,0.719790716,Lumpy,C
IND,920506,QUICK FITTINGS CONN 1/4BSP-10,04-01-2023,12-01-2024,11.33333333,21.83963592,3.713431897,12,21,1.75,Lumpy,0.30317205,Lumpy,C
IND,920510,QUICK FITTINGS CONN 3/8BSPT-10,04-01-2023,02-01-2025,10.16666667,7.730890419,0.578231658,6,23,3.833333333,Lumpy,0.994446256,Lumpy,C
IND,920620,TUBINGS 6MM,04-01-2023,03-01-2025,97.54166667,55.50240823,0.323774999,24,24,1,Smooth,1.125408545,Seasonal,C
IND,948008,NUT HEX M8 8 ZBP,04-01-2023,03-01-2025,112.0625,267.0983511,5.680960899,16,24,1.5,Lumpy,0.690762676,Lumpy,C
IND,948012,NUT HEX M12 8 ZBP,04-01-2023,03-01-2025,211.1304348,363.682092,2.967168085,23,24,1.043478261,Erratic,1.237858967,Seasonal,C
IND,948016,NUT HEX M16 8 ZBP,04-01-2023,03-01-2025,212.8666667,361.3893561,2.882274871,15,24,1.6,Lumpy,0.746720568,Lumpy,C
IND,958305,SS304 M4 nylock nut,04-01-2023,10-01-2024,618.6666667,494.4545817,0.638762448,3,19,6.333333333,Lumpy,0.860562014,NC,C
IND,959381,1/8 BSP BONDED SEAL WASHER,04-01-2023,02-01-2025,7.222222222,4.518661379,0.391451444,18,23,1.277777778,Smooth,0.991772465,Smooth,C
IND,959391,1 1/2 BSP BONDED SEAL WASHER,04-01-2023,01-01-2025,3.5,3.011090611,0.740136054,16,22,1.375,Lumpy,0.936832912,Lumpy,C
IND,959399,2 BSP BONDED SEAL WASHER,04-01-2023,03-01-2025,7.142857143,3.484660262,0.238,7,24,3.428571429,Intermittent,0.240609367,Intermittent,C
IND,959436,M22 Bonded Seal Washer,04-01-2023,01-01-2025,3.75,4.193248542,1.25037037,4,22,5.5,Lumpy,0.335327057,Lumpy,C
IND,959439,1 BSP BONDED SEAL WASHER VITON,04-01-2023,03-01-2025,5.6,5.490661929,0.961331901,20,24,1.2,Erratic,1.062366506,Seasonal,C
IND,959763,SLEEVE FOR 6x4MM TUBE,04-01-2023,03-01-2025,176.0416667,85.65526414,0.236743015,24,24,1,Smooth,1.071136289,Seasonal,C
IND,959764,SLEEVE FOR 8x6MM TUBE,04-01-2023,02-01-2025,21.54545455,17.63725396,0.670116968,11,23,2.090909091,Lumpy,0.598842997,Lumpy,C
IND,959913,ST FITTING 1/8 TO 6mm OD,04-01-2023,03-01-2025,17.0952381,10.61086595,0.385257718,21,24,1.142857143,Smooth,1.182583108,Seasonal,C
IND,959932,CONE 6MM,04-01-2023,03-01-2025,73.22727273,61.66185192,0.70906722,22,24,1.090909091,Erratic,0.832092443,Erratic,C
IND,959933,CONE 8MM,04-01-2023,02-01-2025,23.54545455,12.92566158,0.301364023,11,23,2.090909091,Intermittent,1.134018759,Intermittent,C
IND,959934,FP 18-L-FERRULE,04-01-2023,03-01-2025,8.411764706,8.085935502,0.924030515,17,24,1.411764706,Lumpy,1.0908363,Lumpy,C
IND,960001,ELBOW 1-1/16UNFxM26(REF:TEXT),04-01-2023,02-01-2025,2.625,2.199837656,0.702299968,8,23,2.875,Lumpy,0.770361644,Lumpy,C
IND,960009,CONNECTR 1-1/4NPTxM36(REF:TEXT,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,965568,PIN SPLIT 2X25,04-01-2023,12-01-2024,45.2,63.83729318,1.994674603,5,21,4.2,Lumpy,1.304880082,Lumpy,C
IND,972201,"PIECE T MS 1/4""BSP",04-01-2023,05-01-2024,6.333333333,5.859465277,0.855955679,3,14,4.666666667,Lumpy,0.31692919,NC,C
IND,972212,"PIECE T 3/4"" BSP",04-01-2023,10-01-2023,5.5,2.121320344,0.148760331,2,7,3.5,Intermittent,1.156227077,NC,C
IND,972504,"ELBOW 3/4"" BSP",04-01-2023,03-01-2025,4.666666667,4.716990566,1.021683673,9,24,2.666666667,Lumpy,1.347833774,Lumpy,C
IND,974002,"ELBOW 3/8""FX3/8""M BSP",04-01-2023,07-01-2024,1.6,0.547722558,0.1171875,5,16,3.2,Intermittent,1.109322498,Intermittent,C
IND,996061,WASHER PUNCHED M16,04-01-2023,10-01-2024,383.3333333,202.0725942,0.277882798,3,19,6.333333333,Intermittent,0.946906509,NC,C
IND,996110,WASHER SPRING REC SEC M10 ZBP,04-01-2023,03-01-2025,241.2631579,489.744927,4.120575502,19,24,1.263157895,Erratic,0.34522857,Erratic,C
IND,996116,WASHER SPRING REC SEC M16 ZBP,04-01-2023,03-01-2025,387,412.4202087,1.135685146,15,24,1.6,Lumpy,0.725928155,Lumpy,C
IND,998052,OIL ELGI AIRLUBE 3LTR RAC,04-01-2023,04-01-2023,54,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,998074,ELGI AIRLUBE CLEANER-20L(5.3g),04-01-2023,12-01-2024,363.1578947,181.3851835,0.249466732,19,21,1.105263158,Smooth,0.745878342,Smooth,A
IND,998075,ELGI AIRLUBE CLEANER-5L(1.3g),04-01-2023,03-01-2025,94.375,46.16399171,0.239272496,24,24,1,Smooth,0.781810999,Smooth,B
IND,998078,ELGI AIRLUBE FG-5.3 Gal,04-01-2023,03-01-2025,274.2857143,160.7660234,0.343543837,21,24,1.142857143,Smooth,0.619880739,Smooth,A
IND,998090,ELGI AIRLUBE UT SYN-IMP 20L,04-01-2023,01-01-2025,831.25,1006.405319,1.46582637,16,22,1.375,Lumpy,0.87577912,Lumpy,A
IND,998092,ELGI AIRLUBE UT SYN 5L(1.3G),04-01-2023,02-01-2025,80.85714286,78.06072118,0.932026662,7,23,3.285714286,Lumpy,0.44371628,Lumpy,B
IND,998101,ELGI AIRLUBE UT SYN PLUS 5L(1,04-01-2023,03-01-2025,373.5416667,203.2631576,0.296100562,24,24,1,Smooth,1.028287394,Seasonal,A
IND,998102,ELGI AIRLUBE UT SYN PLUS 20L(,04-01-2023,03-01-2025,882.6666667,166.5417213,0.035600217,24,24,1,Smooth,0.718934425,Smooth,A
IND,998103,ELGI AIRLUBE UT SYN PLUS 209L,04-01-2023,03-01-2025,27.79166667,9.117489961,0.107627042,24,24,1,Smooth,0.857791093,Smooth,A
IND,998113,AIR LUBE PLUS - (5L),04-01-2023,03-01-2025,231.7916667,85.84666774,0.137167508,24,24,1,Smooth,0.939863137,Smooth,A
IND,998114,ELGI AIRLUBE PLUS - 20 L,04-01-2023,03-01-2025,1091.333333,200.3415923,0.033699806,24,24,1,Smooth,1.100206472,Seasonal,A
IND,998115,ELGI AIRLUBE PLUS - 50 L,04-01-2023,03-01-2025,163.75,63.22372285,0.149072492,24,24,1,Smooth,0.929721735,Smooth,A
IND,998116,ELGI AIRLUBE PLUS - 210 L,04-01-2023,03-01-2025,144.6666667,40.43961324,0.078140653,24,24,1,Smooth,0.892743959,Smooth,A
IND,998117,ELGI AIR LUBE XD-3L,04-01-2023,03-01-2025,269.9583333,101.9669508,0.142667611,24,24,1,Smooth,0.678339004,Smooth,A
IND,998118,ELGI AIR LUBE XD-5L,04-01-2023,03-01-2025,2334.166667,624.8909934,0.071671221,24,24,1,Smooth,1.081885999,Seasonal,A
IND,998119,OIL AIR LUBE XD-20L,04-01-2023,03-01-2025,1385.416667,272.0632786,0.03856373,24,24,1,Smooth,1.185411301,Seasonal,A
IND,998120,OIL AIR LUBE XD-50L,04-01-2023,03-01-2025,36.45833333,16.84708507,0.213528532,24,24,1,Smooth,1.149502561,Seasonal,A
IND,998121,OIL AIR LUBE XD-210L,04-01-2023,03-01-2025,25.04166667,9.853179432,0.154819736,24,24,1,Smooth,1.135902305,Seasonal,A
IND,998122,ELGI AIRLUBE PD-26L,04-01-2023,03-01-2025,72.70833333,49.38709492,0.461379806,24,24,1,Smooth,1.134256231,Seasonal,A
IND,998123,OIL ELGI AIRLUBE RAC 1L,04-01-2023,03-01-2025,4496.708333,1473.128215,0.107322717,24,24,1,Smooth,1.1910539,Seasonal,A
IND,998124,OIL ELGI AIRLUBE 3LTR RAC,04-01-2023,03-01-2025,1541.416667,331.1765478,0.046161408,24,24,1,Smooth,0.776382101,Smooth,A
IND,998126,ELGI RECIP AIR LUBE-1/2 L,04-01-2023,03-01-2025,344,213.2216646,0.38418975,24,24,1,Smooth,1.060215154,Seasonal,B
IND,001-14852-S,Fan Cover VRK160-200,04-01-2023,01-01-2025,67.77777778,31.9287401,0.221916152,9,22,2.444444444,Intermittent,0.856788335,Intermittent,C
IND,001-902-S,Fan cover R100,04-01-2023,12-01-2024,18.125,3.720119046,0.04212672,8,21,2.625,Intermittent,0.928649802,Intermittent,C
IND,3304790,FLAT VALVE DIA90 CYL SS07/10BG,04-01-2023,03-01-2025,9.625,6.425577288,0.445679673,24,24,1,Smooth,0.894342668,Smooth,C
IND,3305250,I/C M/C TS05/TS07 LB,04-01-2023,03-01-2025,3.318181818,2.868322284,0.747232126,22,24,1.090909091,Erratic,0.713679015,Erratic,C
IND,3408200,PISTON & GP DIA90 SS07/10 TS05,04-01-2023,03-01-2025,41.41666667,22.26894243,0.289100538,24,24,1,Smooth,1.160239072,Seasonal,B
IND,004-0692-S,FLANGE CONNECTION FLOW,04-01-2023,09-01-2024,108.75,62.82799649,0.333770455,8,18,2.25,Intermittent,0.696982183,Intermittent,B
IND,004-0693-S,"Flange coupler outlet 1 1/4 """,04-01-2023,11-01-2024,41.66666667,23.64459064,0.3220224,6,20,3.333333333,Intermittent,0.575811702,Intermittent,C
IND,004-0695-S,"MOUNTING FLANGE 1""1/4",04-01-2023,03-01-2025,92.30769231,80.45742623,0.759725116,13,24,1.846153846,Lumpy,0.686726171,Lumpy,B
IND,004-3415-S,FLANGE COUPLING 38AL,04-01-2023,09-01-2024,14.5,6.363961031,0.192627824,2,18,9,Intermittent,0.639508343,NC,C
IND,005-1092-S,CARTER ASPIRAZIONE VRH30 NORVE,04-01-2023,07-01-2023,15,8.485281374,0.32,2,4,2,Intermittent,0.180418235,NC,C
IND,006-149050-S,GIUNTO B005400900022 MDVS V.EL,04-01-2023,02-01-2025,13.41666667,7.391128999,0.303481558,12,23,1.916666667,Intermittent,0.478488405,Intermittent,B
IND,8766219,ANN.PCB ASSY EPSAC,04-01-2023,03-01-2025,5.375,2.886437552,0.288381499,24,24,1,Smooth,0.91545018,Smooth,B
IND,8766234,MIMIC PCB EPSAC WITH0.5M CABLE,04-01-2023,08-01-2024,1.333333333,0.816496581,0.375,6,17,2.833333333,Intermittent,1.233344926,Intermittent,C
IND,8900110,C.RELAY WAGO 24VAC 2C/O RELAY,04-01-2023,04-01-2023,3,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,8900840,EM-STOP BUTTON 5A 2NC-ASSF002,04-01-2023,08-01-2024,1.333333333,0.516397779,0.15,6,17,2.833333333,Intermittent,1.000743771,Intermittent,C
IND,00890100R,"POWER SUPPLY,3.3A,24V",04-01-2023,02-01-2025,2.6,1.723783215,0.43956044,15,23,1.533333333,Intermittent,0.832999672,Intermittent,C
IND,8901014,ML1400 DC IO/RELAY,04-01-2023,03-01-2025,2.833333333,2.59524452,0.838998575,18,24,1.333333333,Lumpy,1.140184692,Seasonal,A
IND,8901016,ANALOG INPUT MODULE IF4,04-01-2023,02-01-2025,2.764705882,2.462960915,0.793628339,17,23,1.352941176,Lumpy,0.53271703,Lumpy,B
IND,8901019,PANEL VIEW PVP400 2711-PK4 C5D,04-01-2023,03-01-2025,3.952380952,2.692140236,0.463957033,21,24,1.142857143,Smooth,0.989119581,Smooth,A
IND,8930086,"Contactor-115A,230V 3RT10 54-6",04-01-2023,08-01-2023,1.666666667,0.577350269,0.12,3,5,1.666666667,Intermittent,0.262763206,NC,C
IND,8930087,"Contactor-150A,230V 3RT10 55-6",04-01-2023,07-01-2024,1,0,0,2,16,8,Intermittent,0.983769806,NC,C
IND,8930089,"Contactor-225A,230V 3RT10 64-6",04-01-2023,03-01-2025,1,0,0,5,24,4.8,Intermittent,0.658891058,Intermittent,C
IND,8933019,2.5-4A OVERLOAD RELAY,04-01-2023,11-01-2024,1.444444444,1.424000624,0.971893491,9,20,2.222222222,Lumpy,1.312851093,Lumpy,C
IND,8936131,A1D1X RELAY TIMER 24-240VAC/DC,04-01-2023,03-01-2025,3.095238095,2.89663187,0.875786982,21,24,1.142857143,Erratic,1.21043084,Seasonal,C
IND,8937046,MULTI TAP TRANSFORMER 50VA,04-01-2023,03-01-2025,2.444444444,1.580105068,0.417841517,18,24,1.333333333,Intermittent,1.039533071,Seasonal,C
IND,8937055,"120VA,CONTROL TRANSFORMER DUA",04-01-2023,03-01-2025,4.421052632,2.523573073,0.325821995,19,24,1.263157895,Smooth,0.866495125,Smooth,C
IND,8938010,HOUR TOTALIZER H57-55 220V AC,04-01-2023,03-01-2025,4.909090909,2.876987361,0.343458097,22,24,1.090909091,Smooth,0.509211571,Smooth,C
IND,8940017,EMERGENCY PUSH BUTTON SIEMENS,04-01-2023,07-01-2024,1,0,0,2,16,8,Intermittent,0.983769806,NC,C
IND,8941151,SWITCH REVERSE ROTATION,04-01-2023,03-01-2025,17.91666667,10.51258735,0.344274461,24,24,1,Smooth,0.933301514,Smooth,B
IND,8944010,ELECTRO VALVE 330V AC (ENGC),04-01-2023,03-01-2025,12.19047619,8.28624793,0.462034607,21,24,1.142857143,Smooth,1.174117389,Seasonal,B
IND,8946029,BUS BAR SUPP. BRASS CONNECTOR,04-01-2023,02-01-2025,23.23529412,20.23465286,0.758394488,17,23,1.352941176,Lumpy,0.854297087,Lumpy,C
IND,8972040,"FAN MOTOR 160W ,FOR F2 PROJ",04-01-2023,03-01-2025,52.70833333,25.62688664,0.236392192,24,24,1,Smooth,1.086178784,Seasonal,A
IND,00897701N,NEURON II CONTROLLER,04-01-2023,03-01-2025,29.75,10.81564889,0.132169492,24,24,1,Smooth,1.081813788,Seasonal,A
IND,8979018,PRESSURE TRANS 0-6 BAR,04-01-2023,03-01-2025,5.380952381,5.103686809,0.899600595,21,24,1.142857143,Erratic,0.672061116,Erratic,B
IND,8979019,TEMP TRANSMITTER 150C OFSAC,04-01-2023,11-01-2023,1,0,0,2,8,4,Intermittent,0.981521186,NC,C
IND,8979023,PRESSURE TRANS 0-16 BAR,04-01-2023,02-01-2025,4.473684211,4.03276058,0.812595156,19,23,1.210526316,Erratic,1.179657638,Seasonal,B
IND,8979024,PRESSURE TRANS -1 TO 6 BAR,04-01-2023,03-01-2025,3.45,3.284332825,0.906266928,20,24,1.2,Erratic,0.489150393,Erratic,B
IND,8979029,TEMP TRANSMITTER (0-300 DEG C),04-01-2023,03-01-2025,4.727272727,4.792671173,1.027859961,22,24,1.090909091,Erratic,0.620352501,Erratic,A
IND,00897902C,TEMP.SENSOR;0-150DEG;KTY10,04-01-2023,03-01-2025,49.29166667,17.35431075,0.123956051,24,24,1,Smooth,0.882343166,Smooth,A
IND,00897902M,TEMP.SENSOR;0-150DEG;KTY10,04-01-2023,03-01-2025,27.875,18.86176833,0.457862484,24,24,1,Smooth,0.622137667,Smooth,B
IND,00897902N,Pressure Transmitter(0-16bar)M,04-01-2023,03-01-2025,57.29166667,44.86644836,0.613282357,24,24,1,Erratic,0.336257442,Erratic,A
IND,00897903R,NEURON II CONNECTOR SET,04-01-2023,03-01-2025,4.35,3.199917762,0.541126896,20,24,1.2,Erratic,1.121712225,Seasonal,C
IND,009-10546-S,DIST. PIST. ACCELER. H4 L=14,04-01-2023,03-01-2025,255.5555556,150.9230856,0.348771267,9,24,2.666666667,Intermittent,0.685185517,Intermittent,C
IND,009-2396-S,DIST.GR.PR.VEN. D.25X11X35 RVD,04-01-2023,07-01-2024,66.66666667,28.86751346,0.1875,3,16,5.333333333,Intermittent,0.773503259,NC,C
IND,009-31300-S,SPACER FOR BUMPERS,04-01-2023,04-01-2024,66.66666667,25.81988897,0.15,6,13,2.166666667,Intermittent,1.146401374,Intermittent,C
IND,009-318501-S,DIST. AXLE-TEL. FRO. SERB. 130,04-01-2023,04-01-2023,50,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,009-921-S,Spacer roll Dia 25,04-01-2023,12-01-2024,635.2941176,296.2076478,0.217391654,17,21,1.235294118,Smooth,0.882908037,Smooth,C
IND,010-11305-S,SUPPORTO FANALI USA MDVN 22-26,04-01-2023,01-01-2025,28,20.54263858,0.538265306,5,22,4.4,Lumpy,0.946896051,Lumpy,C
IND,010-14265-S,SUPP. PIST. ACCEL. VMC 120 JCB,04-01-2023,11-01-2023,10,9,0.81,3,8,2.666666667,Lumpy,0.179535262,NC,C
IND,010-254210-S,ENGINE AIR FILTER SUPPORT,04-01-2023,11-01-2023,15,9.345230513,0.388148148,4,8,2,Intermittent,0.222138146,Intermittent,C
IND,010-309420-S,SUPPORT UNIT MDVS 125 T4F,04-01-2023,09-01-2023,30,10,0.111111111,3,6,2,Intermittent,0.195101484,NC,C
IND,010-31590485-S,CONTROL UNIT SUPPORT AND ENGIN,04-01-2023,06-01-2024,50,31.42849026,0.3951,9,15,1.666666667,Intermittent,1.165455865,Intermittent,C
IND,010-939602-S,Lower support spring,04-01-2023,09-01-2024,22.8,15.1422881,0.441075887,10,18,1.8,Intermittent,0.813777302,Intermittent,C
IND,10242190,"FAN 610 (24"") 55PCD HUB",04-01-2023,03-01-2025,2.571428571,1.902379462,0.547325103,7,24,3.428571429,Lumpy,1.222809955,Lumpy,C
IND,10330199,INTAKE VALVE KIT,04-01-2023,04-01-2023,1,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,10331099,"VALVE KIT A/INTAKE 4"" AIRCON",04-01-2023,03-01-2025,9.260869565,4.361165308,0.22176937,23,24,1.043478261,Smooth,1.248366714,Seasonal,B
IND,10331219,"INTAKE VALVE KIT 3"" ALU.",04-01-2023,03-01-2025,55.08333333,19.00552933,0.11904729,24,24,1,Smooth,1.06629989,Seasonal,A
IND,10340360,"FILTER HEAD 60 LPM 3/4""BSP",04-01-2023,02-01-2025,2.4375,1.209338662,0.246153846,16,23,1.4375,Intermittent,0.641367107,Intermittent,C
IND,10350060,ELEMENT SEPARATOR,04-01-2023,03-01-2025,226.1666667,88.81131277,0.154198229,24,24,1,Smooth,1.368223122,Seasonal,A
IND,10350930,OIL SIGHT GLASS 3/4 NPT,04-01-2023,03-01-2025,15,10.73798621,0.512463768,24,24,1,Erratic,0.905181807,Erratic,C
IND,10352180,HOSE ASSY A/E TO TANK 80 NB,04-01-2023,03-01-2025,1.727272727,1.009049958,0.341274238,11,24,2.181818182,Intermittent,1.106641012,Intermittent,B
IND,10352350,HOSE A/E AIR-OIL MIX. E30-E55,04-01-2023,04-01-2023,2,0,0,1,1,1,Lumpy,0.05763034,NC,C
IND,10430390,GASKET INTAKE VALVE HORIZON,04-01-2023,03-01-2025,11.71428571,6.776008096,0.334592504,21,24,1.142857143,Smooth,0.834485689,Smooth,C
IND,10431120,AIR FILTER ELEMENT,04-01-2023,03-01-2025,15.16666667,8.8547048,0.340853604,24,24,1,Smooth,0.985581968,Smooth,B
IND,10431170,GASKET A/E CU159 INTAKE,04-01-2023,08-01-2024,3.090909091,2.948034785,0.909688581,11,17,1.545454545,Lumpy,0.599705412,Lumpy,C
IND,01043422B,"GASKET,DCV PIPE AIREND SIDE",04-01-2023,01-01-2025,3.888888889,2.522124325,0.420612245,9,22,2.444444444,Intermittent,0.561069067,Intermittent,C
IND,10440220,OIL FILTER 10 MICRON RATING,04-01-2023,03-01-2025,7.272727273,10.6152712,2.130431548,22,24,1.090909091,Erratic,1.243988514,Seasonal,B
IND,10440229,OIL FILTER KIT 10 MICRONS,04-01-2023,03-01-2025,90.625,26.74974604,0.0871251,24,24,1,Smooth,0.864455069,Smooth,B
IND,01044337D,PIPE MOF TO TV,04-01-2023,06-01-2023,1,0,0,2,3,1.5,Intermittent,0.144337567,NC,C
IND,10444540,"GASKET, FLANGE 2"" ASA B16.5",04-01-2023,03-01-2025,10.82352941,10.73100237,0.982975691,17,24,1.411764706,Lumpy,1.049117325,Lumpy,C
